"","mean_passive","rating","num_words_review","id","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","percent_pronoun","type_token","mean_words_sent","num_cap_letters_sent","num_punc_sent"
"7199",0.125,"3",65,"569376","0","2","0","0","0","0","0","1","1",4,0,0.848484848484849,8.125,0.875,1.5
"7200",0,"5",28,"245285","0","0","0","0","1","0","0","0","0",1,0.333333333333333,0.8125,9.33333333333333,6.66666666666667,4.33333333333333
"7201",0,"4",51,"841021","0","1","0","1","0","0","0","0","0",1,0.5,0.784313725490196,17,2.66666666666667,1.66666666666667
"7202",0,"5",33,"369138","0","1","1","1","2","1","1","1","1",3,0.4,0.757575757575758,11,3,2.33333333333333
"7203",0.2,"5",43,"204827","0","1","1","0","2","0","1","0","0",2,0.285714285714286,0.906976744186046,8.6,1.4,1
"7204",0,"5",96,"439918","0","1","0","0","1","0","0","2","0",4,0.363636363636364,0.706521739130435,13.7142857142857,1.71428571428571,2.85714285714286
"7205",0,"5",53,"550192","1","1","0","0","3","0","1","2","0",4,0.363636363636364,0.754716981132076,8.83333333333333,2,1.66666666666667
"7206",0,"5",67,"741847","0","1","0","0","1","1","1","4","0",7,0.285714285714286,0.797101449275362,11.1666666666667,4.83333333333333,2.66666666666667
"7207",0,"5",54,"609302","0","1","1","0","0","0","0","0","1",1,0.428571428571429,0.796296296296296,13.5,1.5,1.5
"7208",0,"4",53,"164714","1","1","1","0","0","1","1","0","3",2,0.285714285714286,0.918367346938776,10.6,1.2,1.8
"7209",0,"5",81,"107617","0","1","1","0","2","0","0","2","1",3,0.307692307692308,0.725,9,1.44444444444444,1.22222222222222
"7210",0.111111111111111,"5",109,"651435","0","2","0","1","4","0","1","4","1",6,0.4,0.669811320754717,12.1111111111111,1.11111111111111,1.88888888888889
"7211",0,"5",239,"562571","2","6","1","0","6","0","1","6","5",9,0.5,0.579646017699115,39.8333333333333,3.16666666666667,6
"7212",0,"5",31,"458413","0","1","0","1","1","0","1","2","0",2,0.333333333333333,0.866666666666667,10.3333333333333,1,3.33333333333333
"7213",0,"5",19,"500460","0","0","0","0","0","0","0","0","0",1,0.25,0.944444444444444,6.33333333333333,1.33333333333333,1.66666666666667
"7214",0.2,"4",59,"635033","0","0","0","1","0","0","0","0","0",1,0.285714285714286,0.706896551724138,11.8,2,1
"7215",0,"5",38,"431414","0","4","0","1","3","0","1","2","1",5,0.25,0.918918918918919,12.6666666666667,2,3.66666666666667
"7216",0,"5",12,"608640","0","0","0","1","0","0","0","0","0",0,0.333333333333333,1,6,1.5,1
"7217",1,"5",48,"283199","0","0","0","0","1","0","0","0","0",1,0.5,0.791666666666667,48,8,5
"7218",0,"5",35,"498859","0","0","0","0","1","1","0","0","2",1,0.333333333333333,0.857142857142857,8.75,1,1.25
"7219",0,"3",14,"520420","0","0","0","0","0","0","0","0","0",1,0,0.923076923076923,7,3,1.5
"7220",0,"5",84,"776901","0","6","0","0","6","2","1","6","1",11,0.3,0.702380952380952,12,1.28571428571429,2
"7221",0,"5",49,"600802","0","1","0","0","1","0","2","1","0",2,0.375,0.795918367346939,9.8,1.2,1
"7222",0.25,"5",44,"627801","1","1","0","0","1","0","1","0","1",2,0.2,0.866666666666667,11,3.25,4.75
"7223",0,"5",41,"326555","1","1","0","1","2","1","0","2","1",3,0.2,0.775,10.25,1,2
"7224",0,"5",80,"465975","0","3","0","0","4","1","2","3","0",4,0.444444444444444,0.771084337349398,26.6666666666667,3,7
"7225",0,"5",71,"496538","0","0","0","0","1","0","0","1","0",3,0.416666666666667,0.76056338028169,10.1428571428571,1.42857142857143,1.42857142857143
"7226",0,"5",40,"413363","0","0","0","0","0","0","0","2","1",1,0.4,0.9,20,2,5.5
"7227",0,"5",30,"287415","0","0","0","0","1","0","0","0","0",1,0.333333333333333,0.870967741935484,10,1.66666666666667,3.33333333333333
"7228",0,"5",67,"292231","0","2","0","0","4","0","2","3","0",5,0.333333333333333,0.865671641791045,16.75,1.75,3
"7229",0,"0",56,"317564","1","3","2","0","1","0","1","1","1",1,0.2,0.944444444444444,14,2.5,2.25
"7230",0,"5",35,"393335","0","2","0","1","2","0","1","0","0",3,0.5,0.714285714285714,35,0,0
"7231",0,"5",55,"115671","1","2","1","2","5","1","3","3","2",6,0.4,0.781818181818182,13.75,5.75,6.25
"7232",0,"5",73,"680821","1","1","1","1","2","1","2","2","1",2,0.466666666666667,0.662162162162162,9.125,1.875,1.25
"7233",0.166666666666667,"0",114,"434223","0","1","0","0","1","0","0","1","0",1,0.5,0.6,28.5,2.5,1.5
"7234",0,"1",22,"779493","0","0","0","1","0","1","0","0","2",0,0.2,0.863636363636364,5.5,1.25,1.75
"7235",0,"5",31,"78197","0","1","1","0","2","0","1","1","1",3,0.285714285714286,0.870967741935484,6.2,1.6,1
"7236",0,"5",27,"301586","0","2","0","1","1","0","1","1","0",1,0.4,0.892857142857143,9,2,1.66666666666667
"7237",0,"5",99,"828958","2","3","0","1","2","0","1","1","2",2,0.416666666666667,0.663366336633663,12.375,1.25,2
"7238",0,"5",50,"866497","0","1","1","0","1","0","1","1","1",1,0.375,0.851063829787234,10,2,1.8
"7239",0,"5",72,"366517","1","4","1","1","3","1","3","2","3",6,0.25,0.777777777777778,14.4,1.6,4.4
"7240",0,"4",48,"634422","1","2","0","1","1","0","1","1","1",3,0.25,0.844444444444444,16,2.66666666666667,2.33333333333333
"7241",0,"5",166,"824965","1","2","1","1","2","0","2","1","2",4,0.272727272727273,0.656441717791411,13.8333333333333,2.08333333333333,3.91666666666667
"7242",0,"5",19,"343350","0","1","0","0","1","0","0","1","0",1,0.333333333333333,1,9.5,1.5,1.5
"7243",0,"5",52,"693793","0","0","0","0","2","0","0","1","0",3,0.4,0.803921568627451,17.3333333333333,1.66666666666667,3
"7244",0,"0",56,"622739","0","1","0","0","1","0","1","1","0",2,0.444444444444444,0.727272727272727,11.2,1.2,1.6
"7245",0,"3",59,"646991","0","2","0","0","2","0","1","2","0",3,0.285714285714286,0.830508474576271,11.8,1.2,2.4
"7246",0,"5",58,"23584","1","2","1","2","3","0","1","2","2",4,0.5,0.836065573770492,19.3333333333333,0,2.66666666666667
"7247",0.333333333333333,"5",60,"278283","0","2","0","0","2","1","1","1","1",2,0.333333333333333,0.810344827586207,10,1.33333333333333,1.5
"7248",0,"5",66,"227050","0","2","0","0","3","1","1","2","0",3,0.416666666666667,0.784615384615385,9.42857142857143,1.14285714285714,2.28571428571429
"7249",0,"5",161,"843180","0","3","0","0","3","0","0","2","4",4,0.388888888888889,0.607594936708861,14.6363636363636,2.54545454545455,2.63636363636364
"7250",0,"0",90,"77872","0","4","1","0","4","0","2","4","1",4,0.384615384615385,0.651685393258427,11.25,1.625,1.125
"7251",0,"5",27,"166931","0","0","0","0","1","0","1","1","0",2,0,0.925925925925926,9,1.66666666666667,1.33333333333333
"7252",0,"0",13,"105616","0","0","0","0","0","0","0","0","0",0,0.5,0.923076923076923,13,3,1
"7253",0,"5",83,"761261","0","2","0","1","3","0","0","2","0",3,0.4,0.630952380952381,13.8333333333333,1.66666666666667,2.5
"7254",0,"5",64,"289603","1","1","1","0","3","0","2","3","1",3,0.384615384615385,0.75,9.14285714285714,1.14285714285714,1
"7255",0,"5",16,"85901","0","0","0","0","0","0","0","0","0",0,0.25,1,5.33333333333333,0.666666666666667,0.666666666666667
"7256",0,"5",20,"135410","0","1","0","1","0","0","0","0","1",0,0.5,0.8,10,2,1.5
"7257",0,"5",44,"196689","1","1","1","1","2","1","0","2","1",2,0.333333333333333,0.866666666666667,11,1,2.25
"7258",0,"4",80,"630273","1","1","0","1","1","0","1","2","1",4,0.416666666666667,0.743589743589744,11.4285714285714,1.42857142857143,1.71428571428571
"7259",0,"5",25,"411213","0","1","0","0","1","0","1","1","0",1,0.428571428571429,0.916666666666667,6.25,1,1
"7260",0,"5",59,"113381","0","1","0","0","1","1","1","2","2",2,0.375,0.813559322033898,11.8,2.2,1.2
"7261",0,"4",18,"176726","0","1","0","0","1","0","1","1","0",1,0.333333333333333,0.944444444444444,9,1,1.5
"7262",0,"1",73,"824541","1","0","0","1","1","1","1","1","3",2,0.266666666666667,0.808219178082192,6.63636363636364,1,1.18181818181818
"7263",0,"5",49,"803142","0","2","0","0","3","0","2","2","0",4,0.428571428571429,0.8125,12.25,1,1
"7264",0.25,"5",75,"657053","0","0","1","0","1","0","0","1","0",4,0.428571428571429,0.8,18.75,1,3
"7265",1,"5",30,"205434","1","1","0","1","1","1","3","1","2",1,0.333333333333333,0.766666666666667,15,3.5,1.5
"7266",0,"5",59,"86494","0","2","0","0","1","0","1","1","0",2,0.333333333333333,0.76271186440678,14.75,1.75,1.5
"7267",0,"0",21,"719102","0","0","0","0","0","0","0","1","0",0,0.4,0.904761904761905,7,1.33333333333333,1
"7268",0,"5",19,"147173","1","0","0","0","1","0","0","0","0",1,0.4,0.947368421052632,6.33333333333333,1,1.33333333333333
"7269",0,"5",16,"587419","0","0","0","0","1","0","1","1","0",2,0,1,16,2,4
"7270",0.166666666666667,"5",167,"207936","1","4","0","0","1","0","2","2","1",4,0.315789473684211,0.625,12.8461538461538,2.07692307692308,3.38461538461538
"7271",0,"3",30,"556721","0","1","1","0","0","0","0","0","0",0,0.333333333333333,0.9,7.5,1.75,1.75
"7272",0,"5",51,"762840","1","2","0","0","1","0","0","1","0",1,0.25,0.882352941176471,10.2,2,2.8
"7273",0,"5",38,"838456","0","2","0","1","2","0","1","2","0",2,0.285714285714286,0.918918918918919,6.33333333333333,1.33333333333333,1.83333333333333
"7274",0,"5",29,"572734","1","1","0","0","0","0","0","0","1",2,0,0.931034482758621,5.8,2.8,1.8
"7275",0,"5",58,"365472","0","1","0","1","0","0","0","0","0",2,0.416666666666667,0.827586206896552,9.66666666666667,1.5,2.16666666666667
"7276",0,"4",31,"524614","0","0","0","0","0","2","0","0","1",2,0.5,0.935483870967742,15.5,1,3.5
"7277",0,"5",46,"486536","0","1","0","0","2","0","1","2","0",3,0,0.755555555555556,9.2,1,1.4
"7278",0.0909090909090909,"3",162,"189043","0","2","0","1","2","1","1","1","1",2,0.444444444444444,0.63125,14.7272727272727,1.90909090909091,2.27272727272727
"7279",0,"5",13,"267201","0","0","0","0","0","0","0","0","0",1,0.4,0.923076923076923,6.5,3,1.5
"7280",0,"5",112,"109211","1","2","2","2","3","2","2","3","2",5,0.375,0.685185185185185,22.4,4,4.8
"7281",0,"5",50,"666483","0","1","0","0","1","0","0","2","0",1,0.5,0.72,12.5,1.25,1.25
"7282",0,"0",14,"649802","0","0","0","0","1","0","0","0","0",1,0,1,14,4,0
"7283",0,"5",47,"228270","0","1","0","1","0","0","0","0","0",2,0.166666666666667,0.872340425531915,9.4,1.4,1.4
"7284",0,"5",101,"246796","1","0","0","0","0","0","0","0","1",2,0.333333333333333,0.785714285714286,12.625,2.25,1.75
"7285",0,"5",34,"839447","1","0","1","0","1","0","0","1","2",2,0.2,0.882352941176471,8.5,1,1.25
"7286",0.333333333333333,"5",24,"548504","0","1","0","0","1","1","0","1","0",1,0.25,0.904761904761905,8,0.333333333333333,3.33333333333333
"7287",0,"5",70,"195333","0","1","0","0","2","1","1","3","0",2,0.4,0.705882352941177,11.6666666666667,2.5,1.83333333333333
"7288",0,"5",21,"685195","0","0","0","0","1","0","0","0","0",1,0.2,0.904761904761905,5.25,1,1
"7289",0,"4",51,"821650","0","0","0","0","1","0","0","2","2",1,0.4,0.76,17,1.66666666666667,1.33333333333333
"7290",0,"5",22,"446920","1","0","0","0","0","0","0","0","1",0,0,0.954545454545455,11,3.5,2.5
"7291",0,"5",18,"755630","0","0","0","0","1","0","1","2","0",1,0.4,0.9,6,1,3
"7292",0,"5",58,"719237","0","0","0","0","0","0","0","2","0",2,0.428571428571429,0.724137931034483,14.5,1.25,2
"7293",0,"4",57,"644196","0","1","0","1","1","1","0","1","1",2,0.375,0.754385964912281,14.25,1.5,2.5
"7294",0,"5",28,"483888","0","1","0","0","0","0","0","0","1",1,0.4,0.9,9.33333333333333,1,2.66666666666667
"7295",0,"4",8,"842770","0","0","0","0","1","0","0","0","0",1,0.333333333333333,1,4,1,1
"7296",0,"5",17,"347689","0","0","0","0","0","0","0","0","0",0,0.25,0.823529411764706,5.66666666666667,1,1
"7297",0,"4",20,"857893","0","0","0","0","1","0","0","0","0",2,0.5,0.9,10,2,1
"7298",0,"5",45,"134478","1","3","0","0","3","0","2","3","1",4,0.25,0.804347826086957,15,2.33333333333333,1.66666666666667
"7299",0,"5",94,"566582","0","2","3","0","2","2","2","2","4",4,0.4,0.75531914893617,7.83333333333333,1.66666666666667,1.75
"7300",0,"5",52,"403054","0","2","0","0","3","0","1","2","0",3,0.5,0.886792452830189,13,1.5,1.5
"7301",0,"5",17,"410177","0","0","0","0","1","1","0","0","0",2,0.4,0.9375,5.66666666666667,2,3.66666666666667
"7302",0,"5",48,"850966","0","0","0","0","0","0","0","0","0",1,0.5,0.851063829787234,24,2,5
"7303",0,"5",24,"574496","2","1","1","1","3","1","2","2","1",3,0.25,1,8,1,1.66666666666667
"7304",0,"5",25,"718324","0","0","0","0","0","0","0","1","0",1,0.333333333333333,0.88,12.5,3.5,1.5
"7305",0,"0",12,"160163","0","1","0","0","1","0","0","1","0",1,0,1,6,0.5,1
"7306",0,"5",62,"500871","0","1","0","0","1","0","1","1","1",1,0.454545454545455,0.728813559322034,12.4,1.2,2.2
"7307",0,"5",21,"211473","0","0","0","0","1","0","0","1","0",2,0.333333333333333,0.857142857142857,5.25,1,1.5
"7308",0,"5",160,"119091","0","1","0","0","4","1","1","3","1",7,0.357142857142857,0.594936708860759,17.7777777777778,3.11111111111111,3.11111111111111
"7309",0.142857142857143,"5",101,"43998","0","1","0","1","1","0","0","2","1",3,0.384615384615385,0.78,16.8333333333333,2.5,4.16666666666667
"7310",0,"0",1,"601180","0","0","0","0","0","0","0","0","0",0,0,1,1,1,0
"7311",0,"5",6,"116931","0","0","0","1","1","0","1","1","0",1,0,1,6,1,4
"7312",0.25,"5",37,"433644","1","1","0","3","0","1","0","0","2",0,0,0.783783783783784,12.3333333333333,1,2.33333333333333
"7313",0,"5",43,"11218","0","0","0","0","3","0","0","1","0",3,0.428571428571429,0.790697674418605,10.75,0,1.25
"7314",0,"5",72,"373806","0","1","0","1","3","0","0","2","0",6,0.333333333333333,0.821917808219178,12,1.83333333333333,2.16666666666667
"7315",0,"5",234,"541476","1","6","0","1","4","1","1","7","5",8,0.347826086956522,0.548387096774194,16.7142857142857,2,2.57142857142857
"7316",0,"5",70,"197100","1","2","1","1","3","0","1","3","2",3,0.428571428571429,0.739130434782609,17.5,1.25,2.75
"7317",0,"0",16,"447054","0","0","0","0","0","0","0","0","0",0,0.5,1,16,2,0
"7318",0,"5",1,"169435","0","0","0","0","0","0","0","0","0",0,0,1,1,5,3
"7319",0,"5",1,"115186","0","0","0","0","0","0","0","0","0",0,0,1,1,1,2
"7320",0,"5",22,"207034","1","1","0","0","2","1","1","1","2",3,0.25,0.954545454545455,7.33333333333333,1,1.33333333333333
"7321",0,"5",46,"621558","0","1","1","0","2","1","0","1","1",2,0.333333333333333,0.909090909090909,11.5,2.25,1.75
"7322",0,"0",23,"368032","0","0","0","1","0","0","0","0","0",0,0,0.966666666666667,11.5,2,8
"7323",0,"5",75,"23435","1","4","0","1","5","0","2","3","2",5,0.166666666666667,0.703703703703704,15,4.6,7.2
"7324",0,"5",29,"377495","2","1","1","2","1","1","1","1","1",1,0.333333333333333,0.96551724137931,7.25,1.25,1
"7325",0,"5",84,"774310","0","0","0","1","2","0","0","1","0",5,0.25,0.783132530120482,14,1.5,1.66666666666667
"7326",0,"4",62,"285903","0","0","0","0","1","0","0","0","0",2,0.375,0.75,12.4,1.6,2.6
"7327",0,"4",31,"725103","0","2","0","1","1","0","1","1","1",1,0.428571428571429,0.774193548387097,7.75,1.5,1
"7328",0,"5",40,"705228","0","1","1","0","1","0","0","0","2",2,0.333333333333333,0.891891891891892,10,1.75,1.25
"7329",0,"5",63,"527724","0","0","0","0","0","0","0","0","0",0,0.428571428571429,0.734375,21,2,5.33333333333333
"7330",0,"5",142,"683656","0","0","1","1","2","0","0","1","1",4,0.363636363636364,0.589928057553957,11.8333333333333,2.08333333333333,1.83333333333333
"7331",0,"5",36,"605914","0","2","0","0","0","0","0","1","0",1,0.4,0.864864864864865,12,1.66666666666667,2.66666666666667
"7332",0,"0",2,"163467","0","0","0","0","0","0","0","0","0",0,0,1,2,2,3
"7333",0,"3",49,"819281","0","0","0","0","1","0","0","1","2",1,0.375,0.791666666666667,9.8,1.8,1.2
"7334",0,"5",14,"487224","0","0","0","0","1","0","0","1","0",1,0.333333333333333,0.923076923076923,7,1,1
"7335",0,"5",41,"806478","0","1","0","0","0","0","0","1","0",3,0.375,0.878048780487805,8.2,2.2,1.6
"7336",0,"5",43,"646977","0","3","1","0","3","0","2","2","1",4,0.333333333333333,0.857142857142857,10.75,1.25,3.25
"7337",0,"2",7,"467834","0","0","0","0","0","0","0","0","0",0,0,1,3.5,1,1
"7338",0,"5",10,"773307","0","0","0","0","0","0","0","0","0",0,0.5,1,10,1,1
"7339",0.2,"5",43,"823183","0","1","0","1","1","0","0","1","0",2,0.285714285714286,0.697674418604651,8.6,1.4,1.6
"7340",0,"5",45,"853284","1","0","0","0","0","0","0","1","1",1,0.375,0.847826086956522,9,1.4,1.8
"7341",0,"5",25,"541161","0","0","0","0","1","0","0","1","1",1,0.333333333333333,0.92,6.25,1,1
"7342",0,"5",76,"640861","0","3","0","0","3","0","2","4","0",5,0.222222222222222,0.807692307692308,10.8571428571429,1,2.14285714285714
"7343",0,"0",55,"674846","2","1","4","1","1","1","2","1","3",1,0.375,0.8,11,1.4,2.2
"7344",0.0714285714285714,"4",162,"46069","1","3","0","0","4","0","2","4","3",4,0.235294117647059,0.627329192546584,13.5,1.66666666666667,1.83333333333333
"7345",0.25,"3",61,"265746","1","1","1","0","3","0","1","5","1",5,0.2,0.754098360655738,15.25,1.25,2
"7346",0,"5",20,"790121","0","0","0","0","1","0","0","0","1",1,0.333333333333333,0.9,5,1.25,1
"7347",0,"3",8,"789753","0","1","0","0","1","0","1","1","0",1,0,1,8,1,2
"7348",0,"5",10,"277376","0","0","0","0","1","0","1","1","0",1,0.333333333333333,1,5,1.5,1.5
"7349",0,"4",50,"575581","0","2","0","0","2","0","2","2","0",3,0.333333333333333,0.8,8.33333333333333,1.33333333333333,1.16666666666667
"7350",0,"5",46,"455284","0","0","0","0","1","0","0","1","0",3,0.333333333333333,0.777777777777778,11.5,4,2
"7351",0.166666666666667,"5",78,"453166","0","3","0","0","1","0","0","3","0",4,0.4,0.719512195121951,11.1428571428571,1,2.71428571428571
"7352",0.166666666666667,"5",43,"119955","0","0","0","1","0","0","0","0","0",0,0.333333333333333,0.813953488372093,7.16666666666667,1.16666666666667,0.833333333333333
"7353",0,"5",22,"384160","0","0","0","0","0","0","0","0","0",0,0.5,0.727272727272727,22,3,1
"7354",0,"5",52,"96056","1","2","1","1","2","1","2","2","1",3,0.25,0.867924528301887,8.66666666666667,1,1.83333333333333
"7355",0,"5",19,"574963","0","0","0","0","0","0","0","0","0",0,0.333333333333333,0.944444444444444,9.5,1,1
"7356",0,"5",90,"632703","0","1","0","2","0","1","1","1","1",2,0.454545454545455,0.651685393258427,15,1.5,1.5
"7357",0.142857142857143,"5",79,"520661","2","1","0","1","2","1","0","3","2",4,0.461538461538462,0.75,11.2857142857143,1.14285714285714,1.42857142857143
"7358",0,"5",55,"729351","0","0","0","0","3","0","0","1","0",3,0.4,0.836363636363636,6.875,3.25,2.125
"7359",0,"5",11,"190964","0","0","0","0","1","0","0","0","0",1,0.5,1,11,2,2
"7360",0,"5",73,"139577","0","4","0","0","2","0","1","2","0",4,0.5,0.783783783783784,24.3333333333333,2.33333333333333,3.33333333333333
"7361",0,"5",68,"590911","0","1","1","1","0","0","0","0","2",1,0.375,0.805970149253731,13.6,2,2.2
"7362",0.125,"4",119,"41196","1","3","0","2","1","1","2","2","4",2,0.272727272727273,0.658119658119658,14.875,1.375,2.5
"7363",0,"4",34,"47533","1","0","1","0","0","0","0","1","2",2,0.333333333333333,0.970588235294118,8.5,2.25,1.25
"7364",0,"3",32,"414883","0","0","1","0","0","0","0","1","1",1,0.5,0.90625,10.6666666666667,1,1.66666666666667
"7365",0,"2",83,"463712","0","1","0","0","1","0","0","1","1",2,0.4,0.626506024096386,13.8333333333333,1.5,1.66666666666667
"7366",0,"5",22,"323424","0","0","0","0","1","0","0","1","0",2,0.333333333333333,0.92,22,4,14
"7367",0.333333333333333,"5",16,"565044","0","0","0","0","1","0","0","0","0",2,0,0.9375,5.33333333333333,1,1.33333333333333
"7368",0,"5",55,"22822","0","2","1","0","4","0","0","3","1",6,0.416666666666667,0.818181818181818,9.16666666666667,0,1.83333333333333
"7369",0,"5",49,"474539","1","2","1","2","1","1","1","0","2",3,0.166666666666667,0.877551020408163,9.8,2.4,1.4
"7370",0,"5",108,"314830","0","3","0","1","1","0","0","3","1",2,0.142857142857143,0.766990291262136,27,3.75,5.5
"7371",0,"5",26,"472473","0","0","0","0","2","0","1","0","0",2,0.5,0.846153846153846,13,1.5,2
"7372",0,"4",139,"800215","0","2","0","1","2","0","1","3","2",5,0.4375,0.618705035971223,15.4444444444444,1.88888888888889,1.44444444444444
"7373",0,"4",28,"361076","0","0","0","0","2","0","1","1","0",3,0.5,0.821428571428571,28,4,4
"7374",0,"0",115,"511252","1","2","1","1","1","1","0","0","1",2,0.375,0.591666666666667,23,2.6,4.8
"7375",0,"5",93,"857872","0","2","1","1","2","2","0","2","3",4,0.5,0.684782608695652,15.5,3.33333333333333,2.5
"7376",0,"5",40,"564677","0","0","0","0","0","0","0","0","0",0,0.375,0.871794871794872,10,0.75,2
"7377",0,"5",168,"674231","0","0","0","1","1","1","1","2","2",3,0.476190476190476,0.548192771084337,15.2727272727273,1.54545454545455,1.63636363636364
"7378",0,"5",32,"163640","0","0","0","0","1","0","0","0","0",1,0.25,0.903225806451613,10.6666666666667,1.33333333333333,1
"7379",0,"4",35,"300707","1","4","2","1","2","2","2","2","1",3,0.333333333333333,0.771428571428571,8.75,1.25,1.5
